Using GATK jar /export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -Xmx40G -XX:+UseParallelGC -XX:ParallelGCThreads=2 -jar /export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar HaplotypeCaller -R /export/home/andrew/genome/hg38_v0_20231023/Homo_sapiens_assembly38.fasta -I APH_subsampled.sorted.final.bam -L chr1 -O called.chr1.recal.g.vcf.gz -G StandardAnnotation -G StandardHCAnnotation -GQB 10 -GQB 20 -GQB 30 -GQB 40 -GQB 50 -GQB 60 -GQB 70 -GQB 80 -GQB 90 --native-pair-hmm-threads 8 -ERC GVCF
09:34:41.738 WARN  GATKAnnotationPluginDescriptor - Redundant enabled annotation group (StandardAnnotation) is enabled for this tool by default
09:34:41.743 WARN  GATKAnnotationPluginDescriptor - Redundant enabled annotation group (StandardHCAnnotation) is enabled for this tool by default
09:34:41.803 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
09:34:41.976 INFO  HaplotypeCaller - ------------------------------------------------------------
09:34:41.980 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.5.0.0
09:34:41.980 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
09:34:41.980 INFO  HaplotypeCaller - Executing as andrew@compute-0-2 on Linux v5.15.0-102-generic amd64
09:34:41.980 INFO  HaplotypeCaller - Java runtime: OpenJDK 64-Bit Server VM v19.0.2+7-Ubuntu-0ubuntu322.04
09:34:41.981 INFO  HaplotypeCaller - Start Date/Time: April 29, 2024 at 9:34:41 AM UTC
09:34:41.981 INFO  HaplotypeCaller - ------------------------------------------------------------
09:34:41.981 INFO  HaplotypeCaller - ------------------------------------------------------------
09:34:41.982 INFO  HaplotypeCaller - HTSJDK Version: 4.1.0
09:34:41.982 INFO  HaplotypeCaller - Picard Version: 3.1.1
09:34:41.982 INFO  HaplotypeCaller - Built for Spark Version: 3.5.0
09:34:41.982 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
09:34:41.983 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
09:34:41.983 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
09:34:41.983 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
09:34:41.983 INFO  HaplotypeCaller - Deflater: IntelDeflater
09:34:41.983 INFO  HaplotypeCaller - Inflater: IntelInflater
09:34:41.984 INFO  HaplotypeCaller - GCS max retries/reopens: 20
09:34:41.984 INFO  HaplotypeCaller - Requester pays: disabled
09:34:41.984 INFO  HaplotypeCaller - Initializing engine
09:34:43.549 INFO  IntervalArgumentCollection - Processing 248956422 bp from intervals
09:34:43.569 INFO  HaplotypeCaller - Done initializing engine
09:34:43.571 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
09:34:43.704 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
09:34:43.725 INFO  SmithWatermanAligner - AVX accelerated SmithWaterman implementation is not supported, falling back to the Java implementation
09:34:43.730 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to -0.0 for reference-model confidence output
09:34:43.731 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
09:34:43.743 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
09:34:43.780 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
09:34:43.781 INFO  IntelPairHmm - Available threads: 10
09:34:43.781 INFO  IntelPairHmm - Requested threads: 8
09:34:43.781 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
09:34:44.047 INFO  ProgressMeter - Starting traversal
09:34:44.048 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
09:34:45.147 WARN  InbreedingCoeff - InbreedingCoeff will not be calculated at position chr1:14464 and possibly subsequent; at least 10 samples must have called genotypes
09:34:54.111 INFO  ProgressMeter -          chr1:878705              0.2                  3420          20391.5
09:35:04.113 INFO  ProgressMeter -         chr1:1586717              0.3                  6650          19885.4
09:35:14.135 INFO  ProgressMeter -         chr1:2373408              0.5                 10540          21019.0
09:35:17.195 WARN  DepthPerSampleHC - Annotation will not be calculated at position chr1:2652035 and possibly subsequent; genotype for sample APH_subsampled is not called
09:35:17.196 WARN  StrandBiasBySample - Annotation will not be calculated at position chr1:2652035 and possibly subsequent; genotype for sample APH_subsampled is not called
09:35:24.150 INFO  ProgressMeter -         chr1:2922900              0.7                 13100          19600.0
09:35:34.161 INFO  ProgressMeter -         chr1:3782602              0.8                 17150          20533.6
09:35:44.251 INFO  ProgressMeter -         chr1:4540795              1.0                 20870          20800.0
09:35:54.269 INFO  ProgressMeter -         chr1:5244311              1.2                 24450          20891.2
09:36:04.270 INFO  ProgressMeter -         chr1:5673377              1.3                 26410          19752.7
09:36:14.276 INFO  ProgressMeter -         chr1:6682559              1.5                 30880          20534.6
09:36:24.283 INFO  ProgressMeter -         chr1:7687729              1.7                 35450          21220.1
09:36:34.290 INFO  ProgressMeter -         chr1:8592363              1.8                 39770          21645.1
09:36:44.292 INFO  ProgressMeter -         chr1:9597151              2.0                 44350          22130.0
09:36:54.299 INFO  ProgressMeter -        chr1:10881834              2.2                 49750          22917.3
09:37:04.307 INFO  ProgressMeter -        chr1:11906684              2.3                 54330          23241.5
09:37:14.486 INFO  ProgressMeter -        chr1:13229546              2.5                 59730          23822.4
09:37:24.497 INFO  ProgressMeter -        chr1:14081651              2.7                 63760          23843.1
09:37:34.497 INFO  ProgressMeter -        chr1:14962080              2.8                 67890          23898.1
09:37:44.517 INFO  ProgressMeter -        chr1:15710586              3.0                 71650          23821.3
09:37:55.138 INFO  ProgressMeter -        chr1:16512515              3.2                 75660          23756.3
09:38:05.170 INFO  ProgressMeter -        chr1:16718054              3.4                 76950          22956.2
09:38:15.182 INFO  ProgressMeter -        chr1:17180768              3.5                 79400          22563.9
09:38:25.225 INFO  ProgressMeter -        chr1:17959612              3.7                 83250          22583.7
09:38:35.247 INFO  ProgressMeter -        chr1:18778484              3.9                 87220          22635.0
09:38:45.265 INFO  ProgressMeter -        chr1:19532349              4.0                 91020          22640.2
09:38:55.294 INFO  ProgressMeter -        chr1:20405415              4.2                 95200          22734.7
09:39:05.300 INFO  ProgressMeter -        chr1:21347918              4.4                 99650          22886.0
09:39:15.316 INFO  ProgressMeter -        chr1:22017030              4.5                103150          22815.1
09:39:25.318 INFO  ProgressMeter -        chr1:22784336              4.7                106910          22805.8
09:39:35.337 INFO  ProgressMeter -        chr1:23840011              4.9                111740          23016.3
09:39:45.344 INFO  ProgressMeter -        chr1:24618596              5.0                115520          23004.6
09:39:55.349 INFO  ProgressMeter -        chr1:25655261              5.2                120150          23157.7
09:40:05.358 INFO  ProgressMeter -        chr1:26558150              5.4                124540          23256.0
09:40:15.370 INFO  ProgressMeter -        chr1:27922955              5.5                130190          23576.5
09:40:25.396 INFO  ProgressMeter -        chr1:29215886              5.7                135730          23857.8
09:40:35.404 INFO  ProgressMeter -        chr1:30059050              5.9                139770          23868.1
09:40:45.418 INFO  ProgressMeter -        chr1:30787357              6.0                143370          23804.4
09:40:55.437 INFO  ProgressMeter -        chr1:31690273              6.2                147620          23848.8
09:41:05.441 INFO  ProgressMeter -        chr1:33100420              6.4                153390          24131.0
09:41:15.455 INFO  ProgressMeter -        chr1:34043299              6.5                157680          24171.3
09:41:25.482 INFO  ProgressMeter -        chr1:34834582              6.7                161600          24153.4
09:41:35.490 INFO  ProgressMeter -        chr1:36254907              6.9                167380          24408.8
09:41:45.505 INFO  ProgressMeter -        chr1:37300074              7.0                172040          24492.2
09:41:55.509 INFO  ProgressMeter -        chr1:38342474              7.2                176800          24586.2
09:42:05.540 INFO  ProgressMeter -        chr1:39249675              7.4                181090          24610.6
09:42:15.541 INFO  ProgressMeter -        chr1:40435756              7.5                186190          24743.2
09:42:25.543 INFO  ProgressMeter -        chr1:41377979              7.7                190590          24779.0
09:42:35.558 INFO  ProgressMeter -        chr1:42282059              7.9                194820          24791.0
09:42:45.565 INFO  ProgressMeter -        chr1:43181415              8.0                199090          24807.8
09:42:55.571 INFO  ProgressMeter -        chr1:44109824              8.2                203410          24830.2
09:43:05.607 INFO  ProgressMeter -        chr1:45418609              8.4                208870          24986.5
09:43:15.631 INFO  ProgressMeter -        chr1:46415719              8.5                213420          25030.5
