Using GATK jar /export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -Xmx40G -XX:+UseParallelGC -XX:ParallelGCThreads=2 -jar /export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar HaplotypeCaller -R /export/home/andrew/genome/hg38_v0_20231023/Homo_sapiens_assembly38.fasta -I APH_subsampled.sorted.final.bam -L chr3 -O called.chr3.recal.g.vcf.gz -G StandardAnnotation -G StandardHCAnnotation -GQB 10 -GQB 20 -GQB 30 -GQB 40 -GQB 50 -GQB 60 -GQB 70 -GQB 80 -GQB 90 --native-pair-hmm-threads 8 -ERC GVCF
09:34:41.431 WARN  GATKAnnotationPluginDescriptor - Redundant enabled annotation group (StandardAnnotation) is enabled for this tool by default
09:34:41.436 WARN  GATKAnnotationPluginDescriptor - Redundant enabled annotation group (StandardHCAnnotation) is enabled for this tool by default
09:34:41.499 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
09:34:41.752 INFO  HaplotypeCaller - ------------------------------------------------------------
09:34:41.756 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.5.0.0
09:34:41.757 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
09:34:41.757 INFO  HaplotypeCaller - Executing as andrew@compute-0-4 on Linux v5.15.0-102-generic amd64
09:34:41.757 INFO  HaplotypeCaller - Java runtime: OpenJDK 64-Bit Server VM v19.0.2+7-Ubuntu-0ubuntu322.04
09:34:41.757 INFO  HaplotypeCaller - Start Date/Time: April 29, 2024 at 9:34:41 AM UTC
09:34:41.757 INFO  HaplotypeCaller - ------------------------------------------------------------
09:34:41.757 INFO  HaplotypeCaller - ------------------------------------------------------------
09:34:41.759 INFO  HaplotypeCaller - HTSJDK Version: 4.1.0
09:34:41.759 INFO  HaplotypeCaller - Picard Version: 3.1.1
09:34:41.759 INFO  HaplotypeCaller - Built for Spark Version: 3.5.0
09:34:41.760 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
09:34:41.760 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
09:34:41.760 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
09:34:41.761 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
09:34:41.761 INFO  HaplotypeCaller - Deflater: IntelDeflater
09:34:41.761 INFO  HaplotypeCaller - Inflater: IntelInflater
09:34:41.761 INFO  HaplotypeCaller - GCS max retries/reopens: 20
09:34:41.762 INFO  HaplotypeCaller - Requester pays: disabled
09:34:41.763 INFO  HaplotypeCaller - Initializing engine
09:34:42.411 INFO  IntervalArgumentCollection - Processing 198295559 bp from intervals
09:34:42.429 INFO  HaplotypeCaller - Done initializing engine
09:34:42.432 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
09:34:42.565 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
09:34:42.567 INFO  SmithWatermanAligner - AVX accelerated SmithWaterman implementation is not supported, falling back to the Java implementation
09:34:42.572 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to -0.0 for reference-model confidence output
09:34:42.572 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
09:34:42.584 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
09:34:42.609 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
09:34:42.610 INFO  IntelPairHmm - Available threads: 10
09:34:42.610 INFO  IntelPairHmm - Requested threads: 8
09:34:42.610 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
09:34:43.904 INFO  ProgressMeter - Starting traversal
09:34:43.905 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
09:34:44.836 WARN  InbreedingCoeff - InbreedingCoeff will not be calculated at position chr3:11919 and possibly subsequent; at least 10 samples must have called genotypes
09:34:53.107 WARN  DepthPerSampleHC - Annotation will not be calculated at position chr3:252361 and possibly subsequent; genotype for sample APH_subsampled is not called
09:34:53.107 WARN  StrandBiasBySample - Annotation will not be calculated at position chr3:252361 and possibly subsequent; genotype for sample APH_subsampled is not called
09:34:53.908 INFO  ProgressMeter -          chr3:296932              0.2                  1480           8878.2
09:35:03.909 INFO  ProgressMeter -          chr3:846192              0.3                  4150          12447.5
09:35:13.913 INFO  ProgressMeter -         chr3:1462548              0.5                  7260          14516.1
09:35:23.931 INFO  ProgressMeter -         chr3:1986663              0.7                 10090          15125.2
09:35:33.955 INFO  ProgressMeter -         chr3:2660391              0.8                 13600          16303.7
09:35:43.993 INFO  ProgressMeter -         chr3:3248821              1.0                 16750          16725.7
09:35:53.997 INFO  ProgressMeter -         chr3:3882433              1.2                 20020          17137.7
09:36:03.999 INFO  ProgressMeter -         chr3:4508406              1.3                 23320          17469.7
09:36:14.001 INFO  ProgressMeter -         chr3:5301145              1.5                 27200          18114.2
09:36:24.005 INFO  ProgressMeter -         chr3:5978308              1.7                 30720          18413.6
09:36:34.007 INFO  ProgressMeter -         chr3:6911313              1.8                 35040          19095.0
09:36:44.023 INFO  ProgressMeter -         chr3:7698981              2.0                 38780          19371.0
09:36:54.031 INFO  ProgressMeter -         chr3:8370847              2.2                 42280          19495.0
09:37:04.031 INFO  ProgressMeter -         chr3:9307972              2.3                 46540          19927.8
09:37:14.048 INFO  ProgressMeter -        chr3:10196403              2.5                 50740          20276.8
09:37:24.050 INFO  ProgressMeter -        chr3:11105592              2.7                 54900          20568.9
09:37:34.055 INFO  ProgressMeter -        chr3:12097989              2.8                 59290          20907.6
09:37:44.073 INFO  ProgressMeter -        chr3:12973276              3.0                 63390          21110.3
09:37:54.213 INFO  ProgressMeter -        chr3:13749782              3.2                 67040          21136.3
09:38:04.235 INFO  ProgressMeter -        chr3:14525453              3.3                 70860          21223.0
09:38:14.239 INFO  ProgressMeter -        chr3:15539920              3.5                 75320          21485.8
09:38:24.565 INFO  ProgressMeter -        chr3:16369192              3.7                 79220          21540.8
09:38:34.574 INFO  ProgressMeter -        chr3:17187244              3.8                 83150          21628.4
09:38:44.582 INFO  ProgressMeter -        chr3:18303932              4.0                 88000          21938.1
09:38:54.597 INFO  ProgressMeter -        chr3:19522984              4.2                 93130          22289.6
09:39:04.602 INFO  ProgressMeter -        chr3:20485875              4.3                 97630          22469.8
09:39:14.616 INFO  ProgressMeter -        chr3:21400975              4.5                101900          22585.0
09:39:24.622 INFO  ProgressMeter -        chr3:21987145              4.7                105130          22470.3
09:39:34.648 INFO  ProgressMeter -        chr3:22879317              4.8                109300          22556.1
09:39:44.659 INFO  ProgressMeter -        chr3:23915251              5.0                114080          22758.8
09:39:54.682 INFO  ProgressMeter -        chr3:24818330              5.2                118300          22839.5
09:40:04.710 INFO  ProgressMeter -        chr3:25496864              5.3                121830          22785.8
09:40:14.717 INFO  ProgressMeter -        chr3:26629670              5.5                126780          22994.3
09:40:24.724 INFO  ProgressMeter -        chr3:27664770              5.7                131430          23137.8
09:40:34.733 INFO  ProgressMeter -        chr3:28844134              5.8                136580          23358.5
09:40:44.743 INFO  ProgressMeter -        chr3:29780212              6.0                140930          23433.8
09:40:54.750 INFO  ProgressMeter -        chr3:30656476              6.2                144930          23448.6
09:41:04.763 INFO  ProgressMeter -        chr3:31697738              6.3                149550          23560.0
09:41:14.783 INFO  ProgressMeter -        chr3:32647620              6.5                153970          23634.5
09:41:24.803 INFO  ProgressMeter -        chr3:33763698              6.7                159070          23807.1
09:41:34.826 INFO  ProgressMeter -        chr3:34745576              6.8                163580          23884.9
09:41:44.831 INFO  ProgressMeter -        chr3:35677658              7.0                167900          23932.9
09:41:54.841 INFO  ProgressMeter -        chr3:36655743              7.2                172450          24010.5
09:42:04.843 INFO  ProgressMeter -        chr3:37839322              7.3                177650          24173.5
09:42:14.865 INFO  ProgressMeter -        chr3:38919588              7.5                182360          24263.0
09:42:24.871 INFO  ProgressMeter -        chr3:40022431              7.7                187300          24379.3
09:42:34.871 INFO  ProgressMeter -        chr3:41093274              7.8                192170          24482.0
09:42:44.879 INFO  ProgressMeter -        chr3:41949818              8.0                196210          24476.6
09:42:54.880 INFO  ProgressMeter -        chr3:42903017              8.2                200620          24516.9
09:43:04.895 INFO  ProgressMeter -        chr3:44040585              8.3                205610          24624.4
09:43:14.912 INFO  ProgressMeter -        chr3:45119839              8.5                210480          24713.6
