Using GATK jar /export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -Xmx40G -XX:+UseParallelGC -XX:ParallelGCThreads=2 -jar /export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar HaplotypeCaller -R /export/home/andrew/genome/hg38_v0_20231023/Homo_sapiens_assembly38.fasta -I APH_subsampled.sorted.final.bam -L chr14 -O called.chr14.recal.g.vcf.gz -G StandardAnnotation -G StandardHCAnnotation -GQB 10 -GQB 20 -GQB 30 -GQB 40 -GQB 50 -GQB 60 -GQB 70 -GQB 80 -GQB 90 --native-pair-hmm-threads 8 -ERC GVCF
09:34:41.463 WARN  GATKAnnotationPluginDescriptor - Redundant enabled annotation group (StandardAnnotation) is enabled for this tool by default
09:34:41.468 WARN  GATKAnnotationPluginDescriptor - Redundant enabled annotation group (StandardHCAnnotation) is enabled for this tool by default
09:34:41.531 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
09:34:41.844 INFO  HaplotypeCaller - ------------------------------------------------------------
09:34:41.849 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.5.0.0
09:34:41.849 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
09:34:41.849 INFO  HaplotypeCaller - Executing as andrew@compute-0-9 on Linux v5.15.0-75-generic amd64
09:34:41.849 INFO  HaplotypeCaller - Java runtime: OpenJDK 64-Bit Server VM v19.0.2+7-Ubuntu-0ubuntu322.04
09:34:41.849 INFO  HaplotypeCaller - Start Date/Time: April 29, 2024 at 9:34:41 AM UTC
09:34:41.849 INFO  HaplotypeCaller - ------------------------------------------------------------
09:34:41.849 INFO  HaplotypeCaller - ------------------------------------------------------------
09:34:41.851 INFO  HaplotypeCaller - HTSJDK Version: 4.1.0
09:34:41.851 INFO  HaplotypeCaller - Picard Version: 3.1.1
09:34:41.851 INFO  HaplotypeCaller - Built for Spark Version: 3.5.0
09:34:41.851 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
09:34:41.851 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
09:34:41.852 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
09:34:41.852 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
09:34:41.852 INFO  HaplotypeCaller - Deflater: IntelDeflater
09:34:41.852 INFO  HaplotypeCaller - Inflater: IntelInflater
09:34:41.852 INFO  HaplotypeCaller - GCS max retries/reopens: 20
09:34:41.852 INFO  HaplotypeCaller - Requester pays: disabled
09:34:41.853 INFO  HaplotypeCaller - Initializing engine
09:34:42.391 INFO  IntervalArgumentCollection - Processing 107043718 bp from intervals
09:34:42.411 INFO  HaplotypeCaller - Done initializing engine
09:34:42.413 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
09:34:42.543 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
09:34:42.545 INFO  SmithWatermanAligner - AVX accelerated SmithWaterman implementation is not supported, falling back to the Java implementation
09:34:42.549 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to -0.0 for reference-model confidence output
09:34:42.550 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
09:34:42.562 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
09:34:42.586 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
09:34:42.587 INFO  IntelPairHmm - Available threads: 10
09:34:42.587 INFO  IntelPairHmm - Requested threads: 8
09:34:42.587 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
09:34:43.929 INFO  ProgressMeter - Starting traversal
09:34:43.930 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
09:34:53.934 INFO  ProgressMeter -        chr14:8414701              0.2                 28050         168300.0
09:35:02.398 WARN  InbreedingCoeff - InbreedingCoeff will not be calculated at position chr14:16023334 and possibly subsequent; at least 10 samples must have called genotypes
09:35:03.966 INFO  ProgressMeter -       chr14:16093941              0.3                 53680         160750.6
09:35:05.740 WARN  DepthPerSampleHC - Annotation will not be calculated at position chr14:16104871 and possibly subsequent; genotype for sample APH_subsampled is not called
09:35:05.740 WARN  StrandBiasBySample - Annotation will not be calculated at position chr14:16104871 and possibly subsequent; genotype for sample APH_subsampled is not called
09:35:13.989 INFO  ProgressMeter -       chr14:18263535              0.5                 61110         121980.1
09:35:23.997 INFO  ProgressMeter -       chr14:19183377              0.7                 65210          97651.4
09:35:34.169 INFO  ProgressMeter -       chr14:19744624              0.8                 67910          81104.3
09:35:44.500 INFO  ProgressMeter -       chr14:20096541              1.0                 69970          69311.5
09:35:54.520 INFO  ProgressMeter -       chr14:20800989              1.2                 73410          62396.9
09:36:04.525 INFO  ProgressMeter -       chr14:21581584              1.3                 77200          57472.5
09:36:14.533 INFO  ProgressMeter -       chr14:22036473              1.5                 79800          52845.9
09:36:25.267 INFO  ProgressMeter -       chr14:22632501              1.7                 82760          49000.9
09:36:35.279 INFO  ProgressMeter -       chr14:23520319              1.9                 86910          46831.1
09:36:45.364 INFO  ProgressMeter -       chr14:24451986              2.0                 91150          45036.8
09:36:55.376 INFO  ProgressMeter -       chr14:25085457              2.2                 94340          43062.6
09:37:05.386 INFO  ProgressMeter -       chr14:25805136              2.4                 97910          41529.5
09:37:15.396 INFO  ProgressMeter -       chr14:26675335              2.5                102000          40405.1
09:37:25.409 INFO  ProgressMeter -       chr14:27389310              2.7                105580          39229.9
09:37:35.410 INFO  ProgressMeter -       chr14:28180006              2.9                109410          38282.0
09:37:45.410 INFO  ProgressMeter -       chr14:29051446              3.0                113430          37501.7
09:37:55.421 INFO  ProgressMeter -       chr14:30076853              3.2                117960          36960.5
09:38:05.436 INFO  ProgressMeter -       chr14:31147607              3.4                122650          36520.2
09:38:15.440 INFO  ProgressMeter -       chr14:31874353              3.5                126330          35836.6
09:38:25.465 INFO  ProgressMeter -       chr14:32751064              3.7                130390          35314.5
09:38:35.473 INFO  ProgressMeter -       chr14:33602126              3.9                134370          34819.5
09:38:45.480 INFO  ProgressMeter -       chr14:34425838              4.0                138230          34335.7
09:38:55.500 INFO  ProgressMeter -       chr14:35278028              4.2                142490          33984.3
09:39:05.519 INFO  ProgressMeter -       chr14:36424222              4.4                147370          33802.0
09:39:15.548 INFO  ProgressMeter -       chr14:37236204              4.5                151250          33410.9
09:39:25.571 INFO  ProgressMeter -       chr14:38165057              4.7                155570          33142.2
09:39:35.575 INFO  ProgressMeter -       chr14:39110762              4.9                159960          32908.5
09:39:45.590 INFO  ProgressMeter -       chr14:39998508              5.0                164180          32655.3
09:39:55.605 INFO  ProgressMeter -       chr14:40840914              5.2                168150          32370.3
09:40:05.625 INFO  ProgressMeter -       chr14:41532699              5.4                171630          32011.2
09:40:15.634 INFO  ProgressMeter -       chr14:42549486              5.5                176190          31870.0
09:40:25.645 INFO  ProgressMeter -       chr14:43354499              5.7                180190          31638.6
09:40:35.670 INFO  ProgressMeter -       chr14:44369182              5.9                184780          31519.9
09:40:45.685 INFO  ProgressMeter -       chr14:45709363              6.0                190300          31562.8
09:40:55.707 INFO  ProgressMeter -       chr14:46463471              6.2                193870          31288.1
09:41:05.730 INFO  ProgressMeter -       chr14:47392838              6.4                198220          31150.4
09:41:15.745 INFO  ProgressMeter -       chr14:48090312              6.5                201710          30888.6
09:41:25.747 INFO  ProgressMeter -       chr14:49128632              6.7                206290          30803.6
09:41:35.765 INFO  ProgressMeter -       chr14:50058772              6.9                210650          30689.5
09:41:45.774 INFO  ProgressMeter -       chr14:50960587              7.0                215000          30580.0
09:41:55.781 INFO  ProgressMeter -       chr14:51762669              7.2                218910          30414.7
09:42:05.781 INFO  ProgressMeter -       chr14:52348859              7.4                222090          30158.1
09:42:15.802 INFO  ProgressMeter -       chr14:53277887              7.5                226470          30071.0
09:42:25.826 INFO  ProgressMeter -       chr14:54133906              7.7                230530          29945.8
09:42:35.871 INFO  ProgressMeter -       chr14:55250049              7.9                235380          29924.9
09:42:45.886 INFO  ProgressMeter -       chr14:56125468              8.0                239460          29811.0
09:42:55.888 INFO  ProgressMeter -       chr14:56951814              8.2                243520          29700.1
09:43:05.904 INFO  ProgressMeter -       chr14:57730356              8.4                247390          29570.1
09:43:15.907 INFO  ProgressMeter -       chr14:58755105              8.5                251940          29525.5
