Using GATK jar /export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -Xmx40G -XX:+UseParallelGC -XX:ParallelGCThreads=2 -jar /export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar HaplotypeCaller -R /export/home/andrew/genome/hg38_v0_20231023/Homo_sapiens_assembly38.fasta -I analysis_onelane.sorted.final.bam -L chr20 -O called.chr20.recal.g.vcf.gz -G StandardAnnotation -G StandardHCAnnotation -GQB 10 -GQB 20 -GQB 30 -GQB 40 -GQB 50 -GQB 60 -GQB 70 -GQB 80 -GQB 90 --native-pair-hmm-threads 8 -ERC GVCF
12:04:55.808 WARN  GATKAnnotationPluginDescriptor - Redundant enabled annotation group (StandardAnnotation) is enabled for this tool by default
12:04:55.813 WARN  GATKAnnotationPluginDescriptor - Redundant enabled annotation group (StandardHCAnnotation) is enabled for this tool by default
12:04:55.943 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
12:04:56.489 INFO  HaplotypeCaller - ------------------------------------------------------------
12:04:56.496 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.5.0.0
12:04:56.496 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
12:04:56.497 INFO  HaplotypeCaller - Executing as andrew@compute-0-10 on Linux v5.15.0-75-generic amd64
12:04:56.497 INFO  HaplotypeCaller - Java runtime: OpenJDK 64-Bit Server VM v19.0.2+7-Ubuntu-0ubuntu322.04
12:04:56.497 INFO  HaplotypeCaller - Start Date/Time: May 3, 2024 at 12:04:55 PM UTC
12:04:56.497 INFO  HaplotypeCaller - ------------------------------------------------------------
12:04:56.497 INFO  HaplotypeCaller - ------------------------------------------------------------
12:04:56.498 INFO  HaplotypeCaller - HTSJDK Version: 4.1.0
12:04:56.498 INFO  HaplotypeCaller - Picard Version: 3.1.1
12:04:56.499 INFO  HaplotypeCaller - Built for Spark Version: 3.5.0
12:04:56.499 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
12:04:56.499 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
12:04:56.499 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
12:04:56.499 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
12:04:56.500 INFO  HaplotypeCaller - Deflater: IntelDeflater
12:04:56.500 INFO  HaplotypeCaller - Inflater: IntelInflater
12:04:56.500 INFO  HaplotypeCaller - GCS max retries/reopens: 20
12:04:56.500 INFO  HaplotypeCaller - Requester pays: disabled
12:04:56.501 INFO  HaplotypeCaller - Initializing engine
12:04:57.055 INFO  IntervalArgumentCollection - Processing 64444167 bp from intervals
12:04:57.075 INFO  HaplotypeCaller - Done initializing engine
12:04:57.093 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
12:04:57.229 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
12:04:57.291 INFO  SmithWatermanAligner - AVX accelerated SmithWaterman implementation is not supported, falling back to the Java implementation
12:04:57.297 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to -0.0 for reference-model confidence output
12:04:57.297 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
12:04:57.313 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
12:04:57.347 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
12:04:57.348 INFO  IntelPairHmm - Available threads: 10
12:04:57.348 INFO  IntelPairHmm - Requested threads: 8
12:04:57.348 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
12:04:57.462 INFO  ProgressMeter - Starting traversal
12:04:57.463 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
12:04:59.249 WARN  InbreedingCoeff - InbreedingCoeff will not be calculated at position chr20:60291 and possibly subsequent; at least 10 samples must have called genotypes
12:05:09.750 INFO  ProgressMeter -          chr20:66781              0.2                   240           1172.1
12:05:10.734 WARN  DepthPerSampleHC - Annotation will not be calculated at position chr20:82334 and possibly subsequent; genotype for sample analysis_onelane is not called
12:05:10.735 WARN  StrandBiasBySample - Annotation will not be calculated at position chr20:82334 and possibly subsequent; genotype for sample analysis_onelane is not called
12:05:19.806 INFO  ProgressMeter -         chr20:311831              0.4                  1890           5075.6
12:05:29.825 INFO  ProgressMeter -         chr20:694712              0.5                  4390           8139.2
12:05:39.841 INFO  ProgressMeter -         chr20:997159              0.7                  6500           9202.9
12:05:53.800 INFO  ProgressMeter -        chr20:1278553              0.9                  8380           8924.9
12:06:03.836 INFO  ProgressMeter -        chr20:1566094              1.1                 10430           9428.5
12:06:13.853 INFO  ProgressMeter -        chr20:1910690              1.3                 12780          10038.0
12:06:23.876 INFO  ProgressMeter -        chr20:2223814              1.4                 14840          10304.0
12:06:33.911 INFO  ProgressMeter -        chr20:2581637              1.6                 17280          10749.9
12:06:43.930 INFO  ProgressMeter -        chr20:2953437              1.8                 19760          11135.8
12:06:53.966 INFO  ProgressMeter -        chr20:3372613              1.9                 22540          11608.3
12:07:03.973 INFO  ProgressMeter -        chr20:3760694              2.1                 25150          11927.9
12:07:14.552 INFO  ProgressMeter -        chr20:4131096              2.3                 27740          12141.1
12:07:24.563 INFO  ProgressMeter -        chr20:4465307              2.5                 30120          12285.5
12:07:34.597 INFO  ProgressMeter -        chr20:4811210              2.6                 32440          12387.0
12:07:44.621 INFO  ProgressMeter -        chr20:5214637              2.8                 35100          12598.9
12:07:54.625 INFO  ProgressMeter -        chr20:5466092              3.0                 36900          12497.0
12:08:04.704 INFO  ProgressMeter -        chr20:5828549              3.1                 39290          12590.2
12:08:14.725 INFO  ProgressMeter -        chr20:6210010              3.3                 41750          12698.8
12:08:24.747 INFO  ProgressMeter -        chr20:6544682              3.5                 44000          12736.1
12:08:34.792 INFO  ProgressMeter -        chr20:6939419              3.6                 46600          12865.3
12:08:44.838 INFO  ProgressMeter -        chr20:7290386              3.8                 48950          12917.0
12:08:54.871 INFO  ProgressMeter -        chr20:7619696              4.0                 51220          12944.8
12:09:04.877 INFO  ProgressMeter -        chr20:8018457              4.1                 53810          13049.4
12:09:14.915 INFO  ProgressMeter -        chr20:8437617              4.3                 56500          13167.6
12:09:24.925 INFO  ProgressMeter -        chr20:8814822              4.5                 59080          13253.5
12:09:34.941 INFO  ProgressMeter -        chr20:9222843              4.6                 61720          13345.9
12:09:44.976 INFO  ProgressMeter -        chr20:9648602              4.8                 64350          13429.0
12:09:55.001 INFO  ProgressMeter -       chr20:10017804              5.0                 66830          13476.6
12:10:05.018 INFO  ProgressMeter -       chr20:10409897              5.1                 69390          13537.1
12:10:15.023 INFO  ProgressMeter -       chr20:10833801              5.3                 72110          13624.5
12:10:25.044 INFO  ProgressMeter -       chr20:11255689              5.5                 74870          13713.2
12:10:35.068 INFO  ProgressMeter -       chr20:11553326              5.6                 76980          13681.1
12:10:45.077 INFO  ProgressMeter -       chr20:11973134              5.8                 79670          13751.5
12:10:55.108 INFO  ProgressMeter -       chr20:12409377              6.0                 82520          13843.9
12:11:05.129 INFO  ProgressMeter -       chr20:12836609              6.1                 85360          13930.0
12:11:15.131 INFO  ProgressMeter -       chr20:13200876              6.3                 87840          13955.1
12:11:25.150 INFO  ProgressMeter -       chr20:13647247              6.5                 90640          14027.8
12:11:35.178 INFO  ProgressMeter -       chr20:14073302              6.6                 93400          14090.5
12:11:45.207 INFO  ProgressMeter -       chr20:14443393              6.8                 95880          14108.9
12:11:55.235 INFO  ProgressMeter -       chr20:14819882              7.0                 98380          14129.2
12:12:05.315 INFO  ProgressMeter -       chr20:15159223              7.1                100710          14123.1
12:12:15.355 INFO  ProgressMeter -       chr20:15543452              7.3                103290          14152.8
12:12:25.383 INFO  ProgressMeter -       chr20:15905754              7.5                105660          14153.4
12:12:35.419 INFO  ProgressMeter -       chr20:16243808              7.6                107940          14142.0
12:12:45.434 INFO  ProgressMeter -       chr20:16501537              7.8                109610          14053.4
12:12:55.445 INFO  ProgressMeter -       chr20:16836674              8.0                111940          14051.6
12:13:05.453 INFO  ProgressMeter -       chr20:17161017              8.1                114140          14033.9
12:13:15.463 INFO  ProgressMeter -       chr20:17497762              8.3                116330          14015.7
12:13:25.498 INFO  ProgressMeter -       chr20:17873647              8.5                118830          14034.1
12:13:44.452 INFO  ProgressMeter -       chr20:18022724              8.8                119840          13644.3
