Using GATK jar /export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -Xmx40G -XX:+UseParallelGC -XX:ParallelGCThreads=2 -jar /export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar HaplotypeCaller -R /export/home/andrew/genome/hg38_v0_20231023/Homo_sapiens_assembly38.fasta -I analysis_onelane.sorted.final.bam -L chr9 -O called.chr9.recal.g.vcf.gz -G StandardAnnotation -G StandardHCAnnotation -GQB 10 -GQB 20 -GQB 30 -GQB 40 -GQB 50 -GQB 60 -GQB 70 -GQB 80 -GQB 90 --native-pair-hmm-threads 8 -ERC GVCF
12:04:52.657 WARN  GATKAnnotationPluginDescriptor - Redundant enabled annotation group (StandardAnnotation) is enabled for this tool by default
12:04:52.662 WARN  GATKAnnotationPluginDescriptor - Redundant enabled annotation group (StandardHCAnnotation) is enabled for this tool by default
12:04:52.724 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
12:04:53.062 INFO  HaplotypeCaller - ------------------------------------------------------------
12:04:53.066 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.5.0.0
12:04:53.066 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
12:04:53.066 INFO  HaplotypeCaller - Executing as andrew@compute-0-5 on Linux v5.15.0-75-generic amd64
12:04:53.066 INFO  HaplotypeCaller - Java runtime: OpenJDK 64-Bit Server VM v19.0.2+7-Ubuntu-0ubuntu322.04
12:04:53.066 INFO  HaplotypeCaller - Start Date/Time: May 3, 2024 at 12:04:52 PM UTC
12:04:53.066 INFO  HaplotypeCaller - ------------------------------------------------------------
12:04:53.066 INFO  HaplotypeCaller - ------------------------------------------------------------
12:04:53.067 INFO  HaplotypeCaller - HTSJDK Version: 4.1.0
12:04:53.068 INFO  HaplotypeCaller - Picard Version: 3.1.1
12:04:53.068 INFO  HaplotypeCaller - Built for Spark Version: 3.5.0
12:04:53.068 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
12:04:53.068 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
12:04:53.068 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
12:04:53.069 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
12:04:53.069 INFO  HaplotypeCaller - Deflater: IntelDeflater
12:04:53.069 INFO  HaplotypeCaller - Inflater: IntelInflater
12:04:53.069 INFO  HaplotypeCaller - GCS max retries/reopens: 20
12:04:53.069 INFO  HaplotypeCaller - Requester pays: disabled
12:04:53.070 INFO  HaplotypeCaller - Initializing engine
12:04:53.634 INFO  IntervalArgumentCollection - Processing 138394717 bp from intervals
12:04:53.652 INFO  HaplotypeCaller - Done initializing engine
12:04:53.655 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
12:04:53.775 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
12:04:53.804 INFO  SmithWatermanAligner - AVX accelerated SmithWaterman implementation is not supported, falling back to the Java implementation
12:04:53.809 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to -0.0 for reference-model confidence output
12:04:53.809 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
12:04:53.822 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
12:04:53.849 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
12:04:53.849 INFO  IntelPairHmm - Available threads: 10
12:04:53.849 INFO  IntelPairHmm - Requested threads: 8
12:04:53.849 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
12:04:53.964 INFO  ProgressMeter - Starting traversal
12:04:53.965 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
12:04:55.054 WARN  InbreedingCoeff - InbreedingCoeff will not be calculated at position chr9:10293 and possibly subsequent; at least 10 samples must have called genotypes
12:04:55.788 WARN  DepthPerSampleHC - Annotation will not be calculated at position chr9:17614 and possibly subsequent; genotype for sample analysis_onelane is not called
12:04:55.788 WARN  StrandBiasBySample - Annotation will not be calculated at position chr9:17614 and possibly subsequent; genotype for sample analysis_onelane is not called
12:05:04.000 INFO  ProgressMeter -          chr9:179502              0.2                  1240           7414.8
12:05:17.210 INFO  ProgressMeter -          chr9:400707              0.4                  2830           7304.8
12:05:27.673 INFO  ProgressMeter -          chr9:661537              0.6                  4670           8312.6
12:05:37.680 INFO  ProgressMeter -          chr9:855363              0.7                  6130           8413.6
12:05:47.741 INFO  ProgressMeter -         chr9:1164275              0.9                  8360           9327.6
12:05:57.836 INFO  ProgressMeter -         chr9:1514545              1.1                 10680          10032.7
12:06:07.948 INFO  ProgressMeter -         chr9:1749236              1.2                 12380          10040.1
12:06:17.949 INFO  ProgressMeter -         chr9:2103139              1.4                 14670          10480.6
12:06:27.951 INFO  ProgressMeter -         chr9:2374516              1.6                 16620          10610.1
12:06:37.951 INFO  ProgressMeter -         chr9:2639740              1.7                 18550          10703.4
12:06:47.970 INFO  ProgressMeter -         chr9:3024329              1.9                 20990          11046.9
12:06:57.971 INFO  ProgressMeter -         chr9:3397615              2.1                 23430          11336.5
12:07:07.984 INFO  ProgressMeter -         chr9:3803374              2.2                 25960          11622.2
12:07:18.036 INFO  ProgressMeter -         chr9:4118171              2.4                 28140          11719.2
12:07:28.050 INFO  ProgressMeter -         chr9:4392612              2.6                 30040          11697.4
12:07:40.790 INFO  ProgressMeter -         chr9:4714290              2.8                 32180          11573.8
12:07:50.802 INFO  ProgressMeter -         chr9:5102296              2.9                 34730          11783.7
12:08:00.810 INFO  ProgressMeter -         chr9:5525862              3.1                 37390          12006.7
12:08:10.825 INFO  ProgressMeter -         chr9:5877414              3.3                 39750          12115.2
12:08:20.865 INFO  ProgressMeter -         chr9:6213937              3.4                 42030          12188.5
12:08:30.870 INFO  ProgressMeter -         chr9:6585181              3.6                 44460          12298.5
12:08:41.068 INFO  ProgressMeter -         chr9:6932744              3.8                 46850          12377.6
12:08:51.119 INFO  ProgressMeter -         chr9:7219130              4.0                 48920          12376.8
12:09:01.138 INFO  ProgressMeter -         chr9:7566137              4.1                 51210          12431.0
12:09:11.160 INFO  ProgressMeter -         chr9:7932261              4.3                 53690          12525.1
12:09:21.175 INFO  ProgressMeter -         chr9:8267593              4.5                 56030          12581.1
12:09:31.210 INFO  ProgressMeter -         chr9:8605266              4.6                 58410          12640.8
12:09:41.230 INFO  ProgressMeter -         chr9:8958602              4.8                 60950          12730.4
12:09:51.285 INFO  ProgressMeter -         chr9:9327861              5.0                 63470          12808.4
12:10:01.294 INFO  ProgressMeter -         chr9:9670270              5.1                 65740          12834.5
12:10:11.313 INFO  ProgressMeter -         chr9:9997899              5.3                 67990          12854.7
12:10:21.340 INFO  ProgressMeter -        chr9:10370023              5.5                 70630          12944.8
12:10:31.369 INFO  ProgressMeter -        chr9:10717027              5.6                 73030          12986.8
12:10:41.409 INFO  ProgressMeter -        chr9:11023891              5.8                 75140          12975.9
12:10:51.417 INFO  ProgressMeter -        chr9:11333265              6.0                 77460          13002.0
12:11:01.452 INFO  ProgressMeter -        chr9:11673986              6.1                 79890          13043.7
12:11:11.455 INFO  ProgressMeter -        chr9:12027989              6.3                 82370          13092.3
12:11:21.471 INFO  ProgressMeter -        chr9:12369985              6.5                 84830          13134.8
12:11:31.510 INFO  ProgressMeter -        chr9:12742302              6.6                 87290          13174.4
12:11:41.516 INFO  ProgressMeter -        chr9:13054853              6.8                 89410          13163.0
12:11:51.530 INFO  ProgressMeter -        chr9:13478918              7.0                 92140          13239.6
12:12:01.600 INFO  ProgressMeter -        chr9:13813085              7.1                 94450          13252.0
12:12:11.616 INFO  ProgressMeter -        chr9:14161966              7.3                 96780          13268.1
12:12:21.619 INFO  ProgressMeter -        chr9:14511937              7.5                 99180          13293.3
12:12:31.629 INFO  ProgressMeter -        chr9:14831965              7.6                101430          13297.5
12:12:41.677 INFO  ProgressMeter -        chr9:15110696              7.8                103420          13267.1
12:12:51.686 INFO  ProgressMeter -        chr9:15447407              8.0                105720          13278.0
12:13:01.707 INFO  ProgressMeter -        chr9:15821020              8.1                108290          13321.4
12:13:11.733 INFO  ProgressMeter -        chr9:16109868              8.3                110320          13297.8
12:13:21.752 INFO  ProgressMeter -        chr9:16446753              8.5                112620          13307.2
