Using GATK jar /export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -Xmx40G -XX:+UseParallelGC -XX:ParallelGCThreads=2 -jar /export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar HaplotypeCaller -R /export/home/andrew/genome/hg38_v0_20231023/Homo_sapiens_assembly38.fasta -I analysis_onelane.sorted.final.bam -L chr19 -O called.chr19.recal.g.vcf.gz -G StandardAnnotation -G StandardHCAnnotation -GQB 10 -GQB 20 -GQB 30 -GQB 40 -GQB 50 -GQB 60 -GQB 70 -GQB 80 -GQB 90 --native-pair-hmm-threads 8 -ERC GVCF
12:04:55.807 WARN  GATKAnnotationPluginDescriptor - Redundant enabled annotation group (StandardAnnotation) is enabled for this tool by default
12:04:55.813 WARN  GATKAnnotationPluginDescriptor - Redundant enabled annotation group (StandardHCAnnotation) is enabled for this tool by default
12:04:55.945 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
12:04:56.490 INFO  HaplotypeCaller - ------------------------------------------------------------
12:04:56.497 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.5.0.0
12:04:56.497 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
12:04:56.497 INFO  HaplotypeCaller - Executing as andrew@compute-0-10 on Linux v5.15.0-75-generic amd64
12:04:56.497 INFO  HaplotypeCaller - Java runtime: OpenJDK 64-Bit Server VM v19.0.2+7-Ubuntu-0ubuntu322.04
12:04:56.497 INFO  HaplotypeCaller - Start Date/Time: May 3, 2024 at 12:04:55 PM UTC
12:04:56.497 INFO  HaplotypeCaller - ------------------------------------------------------------
12:04:56.498 INFO  HaplotypeCaller - ------------------------------------------------------------
12:04:56.499 INFO  HaplotypeCaller - HTSJDK Version: 4.1.0
12:04:56.499 INFO  HaplotypeCaller - Picard Version: 3.1.1
12:04:56.499 INFO  HaplotypeCaller - Built for Spark Version: 3.5.0
12:04:56.499 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
12:04:56.500 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
12:04:56.500 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
12:04:56.500 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
12:04:56.500 INFO  HaplotypeCaller - Deflater: IntelDeflater
12:04:56.500 INFO  HaplotypeCaller - Inflater: IntelInflater
12:04:56.501 INFO  HaplotypeCaller - GCS max retries/reopens: 20
12:04:56.501 INFO  HaplotypeCaller - Requester pays: disabled
12:04:56.501 INFO  HaplotypeCaller - Initializing engine
12:04:57.055 INFO  IntervalArgumentCollection - Processing 58617616 bp from intervals
12:04:57.075 INFO  HaplotypeCaller - Done initializing engine
12:04:57.093 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
12:04:57.222 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
12:04:57.291 INFO  SmithWatermanAligner - AVX accelerated SmithWaterman implementation is not supported, falling back to the Java implementation
12:04:57.296 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to -0.0 for reference-model confidence output
12:04:57.296 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
12:04:57.309 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
12:04:57.340 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
12:04:57.341 INFO  IntelPairHmm - Available threads: 10
12:04:57.341 INFO  IntelPairHmm - Requested threads: 8
12:04:57.341 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
12:04:57.470 INFO  ProgressMeter - Starting traversal
12:04:57.471 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
12:04:59.696 WARN  InbreedingCoeff - InbreedingCoeff will not be calculated at position chr19:89282 and possibly subsequent; at least 10 samples must have called genotypes
12:05:03.131 WARN  DepthPerSampleHC - Annotation will not be calculated at position chr19:245680 and possibly subsequent; genotype for sample analysis_onelane is not called
12:05:03.132 WARN  StrandBiasBySample - Annotation will not be calculated at position chr19:245680 and possibly subsequent; genotype for sample analysis_onelane is not called
12:05:07.479 INFO  ProgressMeter -         chr19:340188              0.2                  1810          10852.4
12:05:24.105 INFO  ProgressMeter -         chr19:444492              0.4                  2570           5789.6
12:05:34.135 INFO  ProgressMeter -         chr19:597828              0.6                  3690           6038.6
12:05:45.867 INFO  ProgressMeter -         chr19:817432              0.8                  5280           6546.0
12:05:55.883 INFO  ProgressMeter -        chr19:1189028              1.0                  8020           8238.0
12:06:10.261 INFO  ProgressMeter -        chr19:1550272              1.2                 10500           8655.0
12:06:21.744 INFO  ProgressMeter -        chr19:1718492              1.4                 11700           8330.1
12:06:31.766 INFO  ProgressMeter -        chr19:2116148              1.6                 14480           9213.6
12:06:41.793 INFO  ProgressMeter -        chr19:2358269              1.7                 16050           9231.0
12:06:51.815 INFO  ProgressMeter -        chr19:2610862              1.9                 17830           9356.0
12:07:01.841 INFO  ProgressMeter -        chr19:2978922              2.1                 20420           9851.3
12:07:16.955 INFO  ProgressMeter -        chr19:3153876              2.3                 21710           9338.8
12:07:27.626 INFO  ProgressMeter -        chr19:3254960              2.5                 22450           8970.7
12:07:38.247 INFO  ProgressMeter -        chr19:3476433              2.7                 24060           8979.0
12:07:53.161 INFO  ProgressMeter -        chr19:3477940              2.9                 24070           8220.2
12:08:04.394 INFO  ProgressMeter -        chr19:3531385              3.1                 24400           7832.1
12:08:15.667 INFO  ProgressMeter -        chr19:3777343              3.3                 26110           7904.3
12:08:27.468 INFO  ProgressMeter -        chr19:4037420              3.5                 28000           8000.1
12:08:47.638 INFO  ProgressMeter -        chr19:4335607              3.8                 30150           7859.5
12:09:03.319 INFO  ProgressMeter -        chr19:4494049              4.1                 31270           7631.5
12:09:24.409 INFO  ProgressMeter -        chr19:4603439              4.4                 32040           7201.7
12:09:56.524 INFO  ProgressMeter -        chr19:5019926              5.0                 34960           7014.1
12:10:06.525 INFO  ProgressMeter -        chr19:5379454              5.2                 37420           7264.7
12:10:17.316 INFO  ProgressMeter -        chr19:5526400              5.3                 38420           7207.2
12:10:27.322 INFO  ProgressMeter -        chr19:5925576              5.5                 41140           7483.4
12:10:37.344 INFO  ProgressMeter -        chr19:6401033              5.7                 44140           7792.3
12:10:51.169 INFO  ProgressMeter -        chr19:6777587              5.9                 46740           7928.8
12:11:01.690 INFO  ProgressMeter -        chr19:7107526              6.1                 49010           8073.7
12:11:12.012 INFO  ProgressMeter -        chr19:7331382              6.2                 50690           8120.3
12:11:22.044 INFO  ProgressMeter -        chr19:7621937              6.4                 52740           8228.3
12:11:50.243 INFO  ProgressMeter -        chr19:7843256              6.9                 54330           7897.3
12:12:09.945 INFO  ProgressMeter -        chr19:8107884              7.2                 56210           7798.4
12:12:19.952 INFO  ProgressMeter -        chr19:8466374              7.4                 58740           7965.1
12:12:29.986 INFO  ProgressMeter -        chr19:8727835              7.5                 60590           8033.8
12:12:39.989 INFO  ProgressMeter -        chr19:9053156              7.7                 62840           8151.9
12:12:50.029 INFO  ProgressMeter -        chr19:9440831              7.9                 65510           8317.7
12:13:00.035 INFO  ProgressMeter -        chr19:9940672              8.0                 68680           8539.4
12:13:10.472 INFO  ProgressMeter -       chr19:10377448              8.2                 71680           8723.7
12:13:20.488 INFO  ProgressMeter -       chr19:10805287              8.4                 74560           8893.6
12:13:37.429 INFO  ProgressMeter -       chr19:11210322              8.7                 77310           8921.1
12:13:47.443 INFO  ProgressMeter -       chr19:11268430              8.8                 77730           8800.1
12:14:08.329 INFO  ProgressMeter -       chr19:11465472              9.2                 79090           8614.6
12:14:18.335 INFO  ProgressMeter -       chr19:11990290              9.3                 82410           8816.0
12:14:28.359 INFO  ProgressMeter -       chr19:12454920              9.5                 85500           8986.0
12:14:38.389 INFO  ProgressMeter -       chr19:12892716              9.7                 88410           9131.4
12:14:48.391 INFO  ProgressMeter -       chr19:13339546              9.8                 91380           9278.4
12:14:58.422 INFO  ProgressMeter -       chr19:13727264             10.0                 94060           9391.1
12:15:08.459 INFO  ProgressMeter -       chr19:14227023             10.2                 97340           9558.9
12:15:18.482 INFO  ProgressMeter -       chr19:14646731             10.4                100220           9682.9
12:15:28.496 INFO  ProgressMeter -       chr19:14946416             10.5                102320           9728.9
