Using GATK jar /export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -Xmx40G -XX:+UseParallelGC -XX:ParallelGCThreads=2 -jar /export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar HaplotypeCaller -R /export/home/andrew/genome/hg38_v0_20231023/Homo_sapiens_assembly38.fasta -I analysis_onelane.sorted.final.bam -L chr15 -O called.chr15.recal.g.vcf.gz -G StandardAnnotation -G StandardHCAnnotation -GQB 10 -GQB 20 -GQB 30 -GQB 40 -GQB 50 -GQB 60 -GQB 70 -GQB 80 -GQB 90 --native-pair-hmm-threads 8 -ERC GVCF
12:04:53.415 WARN  GATKAnnotationPluginDescriptor - Redundant enabled annotation group (StandardAnnotation) is enabled for this tool by default
12:04:53.420 WARN  GATKAnnotationPluginDescriptor - Redundant enabled annotation group (StandardHCAnnotation) is enabled for this tool by default
12:04:53.485 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
12:04:53.665 INFO  HaplotypeCaller - ------------------------------------------------------------
12:04:53.669 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.5.0.0
12:04:53.669 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
12:04:53.669 INFO  HaplotypeCaller - Executing as andrew@compute-0-8 on Linux v5.15.0-75-generic amd64
12:04:53.669 INFO  HaplotypeCaller - Java runtime: OpenJDK 64-Bit Server VM v19.0.2+7-Ubuntu-0ubuntu322.04
12:04:53.669 INFO  HaplotypeCaller - Start Date/Time: May 3, 2024 at 12:04:53 PM UTC
12:04:53.670 INFO  HaplotypeCaller - ------------------------------------------------------------
12:04:53.670 INFO  HaplotypeCaller - ------------------------------------------------------------
12:04:53.671 INFO  HaplotypeCaller - HTSJDK Version: 4.1.0
12:04:53.671 INFO  HaplotypeCaller - Picard Version: 3.1.1
12:04:53.671 INFO  HaplotypeCaller - Built for Spark Version: 3.5.0
12:04:53.671 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
12:04:53.671 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
12:04:53.672 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
12:04:53.672 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
12:04:53.672 INFO  HaplotypeCaller - Deflater: IntelDeflater
12:04:53.672 INFO  HaplotypeCaller - Inflater: IntelInflater
12:04:53.672 INFO  HaplotypeCaller - GCS max retries/reopens: 20
12:04:53.673 INFO  HaplotypeCaller - Requester pays: disabled
12:04:53.673 INFO  HaplotypeCaller - Initializing engine
12:04:54.243 INFO  IntervalArgumentCollection - Processing 101991189 bp from intervals
12:04:54.263 INFO  HaplotypeCaller - Done initializing engine
12:04:54.265 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
12:04:54.394 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
12:04:54.422 INFO  SmithWatermanAligner - AVX accelerated SmithWaterman implementation is not supported, falling back to the Java implementation
12:04:54.427 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to -0.0 for reference-model confidence output
12:04:54.427 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
12:04:54.446 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
12:04:54.474 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
12:04:54.474 INFO  IntelPairHmm - Available threads: 10
12:04:54.475 INFO  IntelPairHmm - Requested threads: 8
12:04:54.475 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
12:04:54.588 INFO  ProgressMeter - Starting traversal
12:04:54.589 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
12:05:04.594 INFO  ProgressMeter -        chr15:8528701              0.2                 28430         170580.0
12:05:13.849 WARN  InbreedingCoeff - InbreedingCoeff will not be calculated at position chr15:17000753 and possibly subsequent; at least 10 samples must have called genotypes
12:05:14.712 INFO  ProgressMeter -       chr15:17012557              0.3                 56740         169179.5
12:05:24.808 INFO  ProgressMeter -       chr15:17078463              0.5                 57210         113590.8
12:05:31.396 WARN  DepthPerSampleHC - Annotation will not be calculated at position chr15:17096715 and possibly subsequent; genotype for sample analysis_onelane is not called
12:05:31.396 WARN  StrandBiasBySample - Annotation will not be calculated at position chr15:17096715 and possibly subsequent; genotype for sample analysis_onelane is not called
12:05:34.810 INFO  ProgressMeter -       chr15:18250992              0.7                 61460          91683.4
12:05:44.817 INFO  ProgressMeter -       chr15:19862078              0.8                 67850          81052.0
12:05:54.834 INFO  ProgressMeter -       chr15:20166449              1.0                 69760          69476.3
12:06:06.013 INFO  ProgressMeter -       chr15:20343866              1.2                 71040          59677.4
12:06:16.020 INFO  ProgressMeter -       chr15:20917698              1.4                 74190          54664.7
12:06:26.323 INFO  ProgressMeter -       chr15:21882148              1.5                 78930          51625.4
12:06:36.325 INFO  ProgressMeter -       chr15:22575416              1.7                 82730          48791.0
12:06:46.356 INFO  ProgressMeter -       chr15:22869628              1.9                 84740          45491.1
12:06:56.362 INFO  ProgressMeter -       chr15:23373320              2.0                 87750          43236.2
12:07:06.386 INFO  ProgressMeter -       chr15:23496510              2.2                 88560          40316.9
12:07:16.406 INFO  ProgressMeter -       chr15:23876149              2.4                 91100          38542.6
12:07:26.455 INFO  ProgressMeter -       chr15:24146609              2.5                 93120          36790.3
12:07:36.474 INFO  ProgressMeter -       chr15:24475373              2.7                 95310          35325.3
12:07:46.505 INFO  ProgressMeter -       chr15:24921980              2.9                 98140          34251.6
12:07:56.511 INFO  ProgressMeter -       chr15:25338453              3.0                100850          33261.7
12:08:06.516 INFO  ProgressMeter -       chr15:25662506              3.2                103110          32234.1
12:08:16.522 INFO  ProgressMeter -       chr15:25937884              3.4                105090          31225.4
12:08:26.559 INFO  ProgressMeter -       chr15:26235250              3.5                107140          30326.9
12:08:36.572 INFO  ProgressMeter -       chr15:26627162              3.7                109730          29659.2
12:08:53.634 INFO  ProgressMeter -       chr15:26894020              4.0                111560          28001.4
12:09:03.645 INFO  ProgressMeter -       chr15:27277773              4.2                114090          27485.4
12:09:29.542 INFO  ProgressMeter -       chr15:27352015              4.6                114610          25010.2
12:09:39.566 INFO  ProgressMeter -       chr15:27674309              4.7                116830          24597.8
12:09:49.598 INFO  ProgressMeter -       chr15:28004408              4.9                119070          24216.9
12:10:06.227 INFO  ProgressMeter -       chr15:28106559              5.2                119770          23059.4
12:10:16.231 INFO  ProgressMeter -       chr15:28697420              5.4                123370          23013.9
12:10:31.491 INFO  ProgressMeter -       chr15:28915818              5.6                124810          22227.9
12:10:41.507 INFO  ProgressMeter -       chr15:29278392              5.8                127310          22018.5
12:10:51.513 INFO  ProgressMeter -       chr15:29653108              5.9                129780          21816.4
12:11:04.324 INFO  ProgressMeter -       chr15:29949738              6.2                131700          21372.1
12:11:23.801 INFO  ProgressMeter -       chr15:30173579              6.5                133170          20529.2
12:11:33.801 INFO  ProgressMeter -       chr15:30787741              6.7                136700          20545.5
12:11:43.825 INFO  ProgressMeter -       chr15:31169583              6.8                139160          20402.9
12:11:53.867 INFO  ProgressMeter -       chr15:31513570              7.0                141510          20250.5
12:12:03.876 INFO  ProgressMeter -       chr15:31912452              7.2                144110          20141.8
12:12:13.884 INFO  ProgressMeter -       chr15:32399658              7.3                147240          20110.4
12:12:23.898 INFO  ProgressMeter -       chr15:32848135              7.5                150010          20032.1
12:12:33.910 INFO  ProgressMeter -       chr15:33197095              7.7                152340          19899.8
12:12:43.950 INFO  ProgressMeter -       chr15:33565772              7.8                154770          19784.8
12:12:53.965 INFO  ProgressMeter -       chr15:33847932              8.0                156790          19624.3
12:13:04.003 INFO  ProgressMeter -       chr15:34118742              8.2                158720          19458.4
12:13:14.018 INFO  ProgressMeter -       chr15:34545427              8.3                161440          19394.9
12:13:24.056 INFO  ProgressMeter -       chr15:34916083              8.5                163880          19300.2
12:13:34.075 INFO  ProgressMeter -       chr15:35297761              8.7                166390          19217.8
12:13:44.085 INFO  ProgressMeter -       chr15:35739327              8.8                169110          19162.8
12:13:54.114 INFO  ProgressMeter -       chr15:36094910              9.0                171510          19073.4
12:14:04.135 INFO  ProgressMeter -       chr15:36463478              9.2                173960          18993.1
12:14:14.167 INFO  ProgressMeter -       chr15:36813657              9.3                176290          18902.5
