Using GATK jar /export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -Xmx40G -XX:+UseParallelGC -XX:ParallelGCThreads=2 -jar /export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar HaplotypeCaller -R /export/home/andrew/genome/hg38_v0_20231023/Homo_sapiens_assembly38.fasta -I analysis_onelane.sorted.final.bam -L chr22 -O called.chr22.recal.g.vcf.gz -G StandardAnnotation -G StandardHCAnnotation -GQB 10 -GQB 20 -GQB 30 -GQB 40 -GQB 50 -GQB 60 -GQB 70 -GQB 80 -GQB 90 --native-pair-hmm-threads 8 -ERC GVCF
12:04:56.729 WARN  GATKAnnotationPluginDescriptor - Redundant enabled annotation group (StandardAnnotation) is enabled for this tool by default
12:04:56.749 WARN  GATKAnnotationPluginDescriptor - Redundant enabled annotation group (StandardHCAnnotation) is enabled for this tool by default
12:04:56.862 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
12:04:57.419 INFO  HaplotypeCaller - ------------------------------------------------------------
12:04:57.425 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.5.0.0
12:04:57.425 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
12:04:57.425 INFO  HaplotypeCaller - Executing as andrew@compute-0-11 on Linux v5.15.0-75-generic amd64
12:04:57.425 INFO  HaplotypeCaller - Java runtime: OpenJDK 64-Bit Server VM v19.0.2+7-Ubuntu-0ubuntu322.04
12:04:57.426 INFO  HaplotypeCaller - Start Date/Time: May 3, 2024 at 12:04:56 PM UTC
12:04:57.426 INFO  HaplotypeCaller - ------------------------------------------------------------
12:04:57.426 INFO  HaplotypeCaller - ------------------------------------------------------------
12:04:57.427 INFO  HaplotypeCaller - HTSJDK Version: 4.1.0
12:04:57.427 INFO  HaplotypeCaller - Picard Version: 3.1.1
12:04:57.427 INFO  HaplotypeCaller - Built for Spark Version: 3.5.0
12:04:57.428 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
12:04:57.428 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
12:04:57.428 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
12:04:57.428 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
12:04:57.428 INFO  HaplotypeCaller - Deflater: IntelDeflater
12:04:57.429 INFO  HaplotypeCaller - Inflater: IntelInflater
12:04:57.429 INFO  HaplotypeCaller - GCS max retries/reopens: 20
12:04:57.429 INFO  HaplotypeCaller - Requester pays: disabled
12:04:57.430 INFO  HaplotypeCaller - Initializing engine
12:04:58.082 INFO  IntervalArgumentCollection - Processing 50818468 bp from intervals
12:04:58.100 INFO  HaplotypeCaller - Done initializing engine
12:04:58.103 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
12:04:58.221 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
12:04:58.271 INFO  SmithWatermanAligner - AVX accelerated SmithWaterman implementation is not supported, falling back to the Java implementation
12:04:58.276 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to -0.0 for reference-model confidence output
12:04:58.276 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
12:04:58.291 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
12:04:58.322 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
12:04:58.323 INFO  IntelPairHmm - Available threads: 10
12:04:58.323 INFO  IntelPairHmm - Requested threads: 8
12:04:58.323 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
12:04:58.430 INFO  ProgressMeter - Starting traversal
12:04:58.431 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
12:05:08.438 INFO  ProgressMeter -        chr22:8990701              0.2                 29970         179802.0
12:05:10.969 WARN  InbreedingCoeff - InbreedingCoeff will not be calculated at position chr22:10522819 and possibly subsequent; at least 10 samples must have called genotypes
12:05:11.774 WARN  DepthPerSampleHC - Annotation will not be calculated at position chr22:10534575 and possibly subsequent; genotype for sample analysis_onelane is not called
12:05:11.774 WARN  StrandBiasBySample - Annotation will not be calculated at position chr22:10534575 and possibly subsequent; genotype for sample analysis_onelane is not called
12:05:19.697 INFO  ProgressMeter -       chr22:10712682              0.4                 36210         102167.9
12:05:32.355 INFO  ProgressMeter -       chr22:10722637              0.6                 36280          64168.9
12:05:42.477 INFO  ProgressMeter -       chr22:10729620              0.7                 36320          49476.7
12:05:53.869 INFO  ProgressMeter -       chr22:10738168              0.9                 36380          39374.4
12:06:04.604 INFO  ProgressMeter -       chr22:10748170              1.1                 36460          33059.3
12:06:15.170 INFO  ProgressMeter -       chr22:10756066              1.3                 36520          28554.3
12:06:25.268 INFO  ProgressMeter -       chr22:10768932              1.4                 36630          25309.8
12:06:35.794 INFO  ProgressMeter -       chr22:10778644              1.6                 36700          22616.9
12:06:45.912 INFO  ProgressMeter -       chr22:10940694              1.8                 37380          20867.1
12:06:56.466 INFO  ProgressMeter -       chr22:11030932              2.0                 37860          19245.3
12:07:07.116 INFO  ProgressMeter -       chr22:11044078              2.1                 37960          17699.2
12:07:18.370 INFO  ProgressMeter -       chr22:11066357              2.3                 38140          16353.0
12:07:28.737 INFO  ProgressMeter -       chr22:11319233              2.5                 39330          15700.1
12:07:38.764 INFO  ProgressMeter -       chr22:11370573              2.7                 39710          14860.4
12:07:49.361 INFO  ProgressMeter -       chr22:11569534              2.8                 40730          14297.2
12:08:00.077 INFO  ProgressMeter -       chr22:11579437              3.0                 40800          13476.8
12:08:10.100 INFO  ProgressMeter -       chr22:11716358              3.2                 41610          13025.6
12:08:20.119 INFO  ProgressMeter -       chr22:12059576              3.4                 43730          13009.3
12:08:30.128 INFO  ProgressMeter -       chr22:12220568              3.5                 44860          12714.5
12:08:40.207 INFO  ProgressMeter -       chr22:12334532              3.7                 45520          12315.2
12:08:50.402 INFO  ProgressMeter -       chr22:12499423              3.9                 46610          12055.9
12:09:01.031 INFO  ProgressMeter -       chr22:12561457              4.0                 47080          11643.9
12:09:11.184 INFO  ProgressMeter -       chr22:12608108              4.2                 47450          11264.0
12:09:21.428 INFO  ProgressMeter -       chr22:12697829              4.4                 47920          10932.5
12:09:31.429 INFO  ProgressMeter -       chr22:13104517              4.5                 49600          10901.3
12:09:41.434 INFO  ProgressMeter -       chr22:15652103              4.7                 59610          12638.1
12:09:51.463 INFO  ProgressMeter -       chr22:16114330              4.9                 62660          12830.0
12:10:01.481 INFO  ProgressMeter -       chr22:16402469              5.1                 64630          12796.0
12:10:11.499 INFO  ProgressMeter -       chr22:16476803              5.2                 65220          12499.6
12:10:21.518 INFO  ProgressMeter -       chr22:16859225              5.4                 67760          12583.7
12:10:31.521 INFO  ProgressMeter -       chr22:17250531              5.6                 70370          12675.9
12:10:41.536 INFO  ProgressMeter -       chr22:17675154              5.7                 73260          12811.3
12:10:51.539 INFO  ProgressMeter -       chr22:17920891              5.9                 74960          12737.2
12:11:01.541 INFO  ProgressMeter -       chr22:18705904              6.1                 79250          13095.2
12:11:11.546 INFO  ProgressMeter -       chr22:19128528              6.2                 81820          13157.4
12:11:21.566 INFO  ProgressMeter -       chr22:19590262              6.4                 84830          13284.6
12:11:31.579 INFO  ProgressMeter -       chr22:19925264              6.6                 87050          13285.1
12:11:41.598 INFO  ProgressMeter -       chr22:20224249              6.7                 89150          13267.5
12:11:51.606 INFO  ProgressMeter -       chr22:20461287              6.9                 90770          13181.4
12:12:01.632 INFO  ProgressMeter -       chr22:20855963              7.1                 93430          13246.2
12:12:11.648 INFO  ProgressMeter -       chr22:21360186              7.2                 96680          13390.1
12:12:21.654 INFO  ProgressMeter -       chr22:21894964              7.4                100120          13553.5
12:12:31.695 INFO  ProgressMeter -       chr22:22240460              7.6                102460          13563.0
12:12:41.707 INFO  ProgressMeter -       chr22:22680711              7.7                105670          13685.6
12:12:51.726 INFO  ProgressMeter -       chr22:23078765              7.9                108340          13734.4
12:13:01.945 INFO  ProgressMeter -       chr22:23430901              8.1                110680          13734.5
12:13:15.146 INFO  ProgressMeter -       chr22:23551997              8.3                111530          13472.1
12:13:25.155 INFO  ProgressMeter -       chr22:23852917              8.4                113660          13458.3
12:13:35.327 INFO  ProgressMeter -       chr22:24009009              8.6                114710          13315.3
