Using GATK jar /export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -Xmx40G -XX:+UseParallelGC -XX:ParallelGCThreads=2 -jar /export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar HaplotypeCaller -R /export/home/andrew/genome/hg38_v0_20231023/Homo_sapiens_assembly38.fasta -I APH_subsampled.sorted.final.bam -L chr20 -O called.chr20.recal.g.vcf.gz -G StandardAnnotation -G StandardHCAnnotation -GQB 10 -GQB 20 -GQB 30 -GQB 40 -GQB 50 -GQB 60 -GQB 70 -GQB 80 -GQB 90 --native-pair-hmm-threads 8 -ERC GVCF
09:34:41.303 WARN  GATKAnnotationPluginDescriptor - Redundant enabled annotation group (StandardAnnotation) is enabled for this tool by default
09:34:41.307 WARN  GATKAnnotationPluginDescriptor - Redundant enabled annotation group (StandardHCAnnotation) is enabled for this tool by default
09:34:41.370 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
09:34:41.648 INFO  HaplotypeCaller - ------------------------------------------------------------
09:34:41.652 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.5.0.0
09:34:41.652 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
09:34:41.653 INFO  HaplotypeCaller - Executing as andrew@compute-0-11 on Linux v5.15.0-75-generic amd64
09:34:41.653 INFO  HaplotypeCaller - Java runtime: OpenJDK 64-Bit Server VM v19.0.2+7-Ubuntu-0ubuntu322.04
09:34:41.653 INFO  HaplotypeCaller - Start Date/Time: April 29, 2024 at 9:34:41 AM UTC
09:34:41.653 INFO  HaplotypeCaller - ------------------------------------------------------------
09:34:41.653 INFO  HaplotypeCaller - ------------------------------------------------------------
09:34:41.654 INFO  HaplotypeCaller - HTSJDK Version: 4.1.0
09:34:41.655 INFO  HaplotypeCaller - Picard Version: 3.1.1
09:34:41.655 INFO  HaplotypeCaller - Built for Spark Version: 3.5.0
09:34:41.655 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
09:34:41.655 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
09:34:41.655 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
09:34:41.656 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
09:34:41.656 INFO  HaplotypeCaller - Deflater: IntelDeflater
09:34:41.656 INFO  HaplotypeCaller - Inflater: IntelInflater
09:34:41.656 INFO  HaplotypeCaller - GCS max retries/reopens: 20
09:34:41.656 INFO  HaplotypeCaller - Requester pays: disabled
09:34:41.657 INFO  HaplotypeCaller - Initializing engine
09:34:42.236 INFO  IntervalArgumentCollection - Processing 64444167 bp from intervals
09:34:42.262 INFO  HaplotypeCaller - Done initializing engine
09:34:42.265 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
09:34:42.405 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
09:34:42.407 INFO  SmithWatermanAligner - AVX accelerated SmithWaterman implementation is not supported, falling back to the Java implementation
09:34:42.412 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to -0.0 for reference-model confidence output
09:34:42.412 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
09:34:42.427 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
09:34:42.453 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
09:34:42.454 INFO  IntelPairHmm - Available threads: 10
09:34:42.454 INFO  IntelPairHmm - Requested threads: 8
09:34:42.454 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
09:34:43.956 INFO  ProgressMeter - Starting traversal
09:34:43.957 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
09:34:45.135 WARN  DepthPerSampleHC - Annotation will not be calculated at position chr20:61417 and possibly subsequent; genotype for sample APH_subsampled is not called
09:34:45.135 WARN  StrandBiasBySample - Annotation will not be calculated at position chr20:61417 and possibly subsequent; genotype for sample APH_subsampled is not called
09:34:45.138 WARN  InbreedingCoeff - InbreedingCoeff will not be calculated at position chr20:61417 and possibly subsequent; at least 10 samples must have called genotypes
09:34:53.976 INFO  ProgressMeter -         chr20:408779              0.2                  1820          10900.4
09:35:04.083 INFO  ProgressMeter -        chr20:1018967              0.3                  4800          14309.8
09:35:14.094 INFO  ProgressMeter -        chr20:1787486              0.5                  8490          16902.8
09:35:24.119 INFO  ProgressMeter -        chr20:2461665              0.7                 11710          17494.1
09:35:34.123 INFO  ProgressMeter -        chr20:3387157              0.8                 16010          19148.4
09:35:44.128 INFO  ProgressMeter -        chr20:4176198              1.0                 19910          19853.4
09:35:54.130 INFO  ProgressMeter -        chr20:4986394              1.2                 23860          20401.0
09:36:04.143 INFO  ProgressMeter -        chr20:5898005              1.3                 28070          21003.9
09:36:14.157 INFO  ProgressMeter -        chr20:6875088              1.5                 32560          21658.5
09:36:24.158 INFO  ProgressMeter -        chr20:7564754              1.7                 36060          21592.6
09:36:34.170 INFO  ProgressMeter -        chr20:8477891              1.8                 40260          21917.6
09:36:44.187 INFO  ProgressMeter -        chr20:9253341              2.0                 44050          21982.9
09:36:54.192 INFO  ProgressMeter -       chr20:10185323              2.2                 48250          22229.0
09:37:04.284 INFO  ProgressMeter -       chr20:11257946              2.3                 52870          22605.8
09:37:14.294 INFO  ProgressMeter -       chr20:12073105              2.5                 56810          22673.2
09:37:24.303 INFO  ProgressMeter -       chr20:13029682              2.7                 61140          22878.0
09:37:34.306 INFO  ProgressMeter -       chr20:14071921              2.8                 65860          23197.1
09:37:44.311 INFO  ProgressMeter -       chr20:15065287              3.0                 70450          23437.2
09:37:54.320 INFO  ProgressMeter -       chr20:15948806              3.2                 74630          23522.4
09:38:04.322 INFO  ProgressMeter -       chr20:16960469              3.3                 79120          23692.8
09:38:14.325 INFO  ProgressMeter -       chr20:17752893              3.5                 83010          23675.8
09:38:24.327 INFO  ProgressMeter -       chr20:18509647              3.7                 86880          23654.8
09:38:34.340 INFO  ProgressMeter -       chr20:19464015              3.8                 91310          23780.4
09:38:44.344 INFO  ProgressMeter -       chr20:20310135              4.0                 95400          23811.6
09:38:54.358 INFO  ProgressMeter -       chr20:21532755              4.2                100580          24100.6
09:39:04.375 INFO  ProgressMeter -       chr20:22533056              4.3                105110          24217.3
09:39:14.385 INFO  ProgressMeter -       chr20:23565400              4.5                109710          24341.4
09:39:24.397 INFO  ProgressMeter -       chr20:24235640              4.7                113090          24195.5
09:39:34.408 INFO  ProgressMeter -       chr20:25040939              4.8                116910          24150.7
09:39:44.453 INFO  ProgressMeter -       chr20:26083591              5.0                121190          24198.0
09:39:54.595 INFO  ProgressMeter -       chr20:28524495              5.2                130150          25138.6
09:40:04.727 INFO  ProgressMeter -       chr20:28571216              5.3                130430          24397.0
09:40:15.147 INFO  ProgressMeter -       chr20:28624248              5.5                130740          23685.6
09:40:25.151 INFO  ProgressMeter -       chr20:28764950              5.7                131410          23108.8
09:40:36.454 INFO  ProgressMeter -       chr20:28805191              5.9                131640          22407.1
09:40:47.562 INFO  ProgressMeter -       chr20:28815904              6.1                131700          21732.4
09:40:57.618 INFO  ProgressMeter -       chr20:28835881              6.2                131820          21166.8
09:41:07.721 INFO  ProgressMeter -       chr20:28890686              6.4                132100          20653.4
09:41:17.934 INFO  ProgressMeter -       chr20:29051499              6.6                132890          20238.3
09:41:28.099 INFO  ProgressMeter -       chr20:29066525              6.7                133000          19745.5
09:41:39.046 INFO  ProgressMeter -       chr20:29084428              6.9                133120          19242.1
09:41:49.548 INFO  ProgressMeter -       chr20:29107742              7.1                133270          18788.5
09:41:59.857 INFO  ProgressMeter -       chr20:29121511              7.3                133370          18357.9
09:42:09.974 INFO  ProgressMeter -       chr20:29263345              7.4                134050          18032.9
09:42:20.169 INFO  ProgressMeter -       chr20:29299674              7.6                134300          17662.8
09:42:30.442 INFO  ProgressMeter -       chr20:29325077              7.8                134470          17295.7
09:42:41.920 INFO  ProgressMeter -       chr20:29332762              8.0                134520          16886.7
09:42:52.013 INFO  ProgressMeter -       chr20:29345330              8.1                134600          16547.3
09:43:02.089 INFO  ProgressMeter -       chr20:29389891              8.3                134850          16242.7
09:43:12.897 INFO  ProgressMeter -       chr20:29407143              8.5                134960          15910.7
09:43:25.266 INFO  ProgressMeter -       chr20:29496313              8.7                135400          15583.8
